START_ID,END_ID,observation
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,PSIP1,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,MLLT3,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
ACH-000379,CDKN2A,0.0
