START_ID,END_ID,observation
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,ETV5,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,EIF4A2,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,BCL6,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
ACH-000924,LPP,0.0
